Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Status
esa-womens-model-1,ESA Women's Fit Set 1,Elite Star Athletics performance fit set in style 1,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-001-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-1,ESA Women's Fit Set 1,Elite Star Athletics performance fit set in style 1,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-001-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-002-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/3c946aa6-79ac-4b75-a221-45cf04a64256.png,1,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-002-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-002-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-002-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-002-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-002-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-002-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-002-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-002-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-002-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-002-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-2,ESA Women's Fit Set 2,Elite Star Athletics performance fit set in style 2,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-002-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-003-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/425dac4b-5e33-4d91-9edf-6d0b85d37e46.png,1,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-003-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-003-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-003-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-003-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-003-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-003-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-003-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-003-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-003-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-003-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-3,ESA Women's Fit Set 3,Elite Star Athletics performance fit set in style 3,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-003-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-004-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/4ae7b857-9668-4c1c-9495-f1b52cbfd313.png,1,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-004-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-004-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-004-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-004-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-004-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-004-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-004-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-004-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-004-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-004-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-4,ESA Women's Fit Set 4,Elite Star Athletics performance fit set in style 4,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-004-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-005-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/55dc644d-1280-4cdc-bd50-3c759da0c53b.png,1,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-005-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-005-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-005-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-005-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-005-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-005-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-005-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-005-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-005-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-005-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-5,ESA Women's Fit Set 5,Elite Star Athletics performance fit set in style 5,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-005-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-006-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/810a28a3-0e77-4b49-8929-7ee9a4cbb5fa.png,1,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-006-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-006-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-006-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-006-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-006-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-006-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-006-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-006-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-006-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-006-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-6,ESA Women's Fit Set 6,Elite Star Athletics performance fit set in style 6,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-006-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-007-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/902622d7-7038-45c9-9ff6-f5bf192271b8.png,1,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-007-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-007-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-007-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-007-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-007-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-007-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult L,ESA-WM-007-AdultL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult XL,ESA-WM-007-AdultXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 2X,ESA-WM-007-Adult2X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 3X,ESA-WM-007-Adult3X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-7,ESA Women's Fit Set 7,Elite Star Athletics performance fit set in style 7,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult 4X,ESA-WM-007-Adult4X,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XS,ESA-WM-008-YouthXSZ,shopify,15,deny,manual,54.99,TRUE,TRUE,https://elitestarathletics.github.io/images/a1d8f147-c6b1-40b9-9cd0-5931f624de94.png,1,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth S,ESA-WM-008-YouthS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth M,ESA-WM-008-YouthM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth L,ESA-WM-008-YouthL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Youth XL,ESA-WM-008-YouthXL,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult S,ESA-WM-008-AdultS,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
esa-womens-model-8,ESA Women's Fit Set 8,Elite Star Athletics performance fit set in style 8,Elite Star Athletics,Women's Athletic Set,"ESA,Elite Star,Athletics,Fitness,Female",TRUE,Size,Adult M,ESA-WM-008-AdultM,shopify,15,deny,manual,54.99,TRUE,TRUE,,,active
